P (MPa)		T (K)		r (km)		rho (kg m-3)	VP (km s-1)	VS (km s-1)	QS/gamma	KS (GPa)	GS (GPa)	g (m/s2)	phase	k (S m-1)	
1.27389e+02	2.60101e+02	2.47730e+03	1.15759e+03	1.73274e+00	0.00000e+00	0.00000e+00	3.47555e+00	0.00000e+00	1.38168e+00	0.00000e+00	1.95688e+00
1.31139e+02	2.60129e+02	2.47495e+03	1.15883e+03	1.73964e+00	0.00000e+00	0.00000e+00	3.50702e+00	0.00000e+00	1.38202e+00	0.00000e+00	1.96312e+00
1.34890e+02	2.60158e+02	2.47261e+03	1.16006e+03	1.74649e+00	0.00000e+00	0.00000e+00	3.53845e+00	0.00000e+00	1.38236e+00	0.00000e+00	1.96935e+00
1.38640e+02	2.60187e+02	2.47028e+03	1.16128e+03	1.75329e+00	0.00000e+00	0.00000e+00	3.56982e+00	0.00000e+00	1.38270e+00	0.00000e+00	1.97559e+00
1.42390e+02	2.60218e+02	2.46794e+03	1.16250e+03	1.76005e+00	0.00000e+00	0.00000e+00	3.60114e+00	0.00000e+00	1.38304e+00	0.00000e+00	1.98182e+00
1.46140e+02	2.60250e+02	2.46561e+03	1.16370e+03	1.76676e+00	0.00000e+00	0.00000e+00	3.63240e+00	0.00000e+00	1.38338e+00	0.00000e+00	1.98805e+00
1.49891e+02	2.60282e+02	2.46329e+03	1.16489e+03	1.77342e+00	0.00000e+00	0.00000e+00	3.66360e+00	0.00000e+00	1.38372e+00	0.00000e+00	1.99428e+00
1.53641e+02	2.60315e+02	2.46096e+03	1.16608e+03	1.78003e+00	0.00000e+00	0.00000e+00	3.69474e+00	0.00000e+00	1.38406e+00	0.00000e+00	2.00051e+00
1.57391e+02	2.60349e+02	2.45864e+03	1.16725e+03	1.78660e+00	0.00000e+00	0.00000e+00	3.72581e+00	0.00000e+00	1.38440e+00	0.00000e+00	2.00674e+00
1.61141e+02	2.60384e+02	2.45632e+03	1.16842e+03	1.79313e+00	0.00000e+00	0.00000e+00	3.75682e+00	0.00000e+00	1.38474e+00	0.00000e+00	2.01297e+00
1.64892e+02	2.60420e+02	2.45401e+03	1.16958e+03	1.79960e+00	0.00000e+00	0.00000e+00	3.78775e+00	0.00000e+00	1.38508e+00	0.00000e+00	2.01920e+00
1.68642e+02	2.60456e+02	2.45170e+03	1.17073e+03	1.80603e+00	0.00000e+00	0.00000e+00	3.81862e+00	0.00000e+00	1.38542e+00	0.00000e+00	2.02543e+00
1.72392e+02	2.60493e+02	2.44939e+03	1.17187e+03	1.81241e+00	0.00000e+00	0.00000e+00	3.84940e+00	0.00000e+00	1.38577e+00	0.00000e+00	2.03167e+00
1.76142e+02	2.60531e+02	2.44708e+03	1.17301e+03	1.81875e+00	0.00000e+00	0.00000e+00	3.88012e+00	0.00000e+00	1.38611e+00	0.00000e+00	2.03790e+00
1.79893e+02	2.60570e+02	2.44477e+03	1.17414e+03	1.82504e+00	0.00000e+00	0.00000e+00	3.91076e+00	0.00000e+00	1.38645e+00	0.00000e+00	2.04415e+00
1.83643e+02	2.60609e+02	2.44247e+03	1.17526e+03	1.83128e+00	0.00000e+00	0.00000e+00	3.94133e+00	0.00000e+00	1.38679e+00	0.00000e+00	2.05040e+00
1.87393e+02	2.60649e+02	2.44017e+03	1.17637e+03	1.83749e+00	0.00000e+00	0.00000e+00	3.97184e+00	0.00000e+00	1.38714e+00	0.00000e+00	2.05665e+00
1.91143e+02	2.60690e+02	2.43788e+03	1.17747e+03	1.84365e+00	0.00000e+00	0.00000e+00	4.00228e+00	0.00000e+00	1.38748e+00	0.00000e+00	2.06291e+00
1.94894e+02	2.60731e+02	2.43558e+03	1.17857e+03	1.84977e+00	0.00000e+00	0.00000e+00	4.03266e+00	0.00000e+00	1.38783e+00	0.00000e+00	2.06918e+00
1.98644e+02	2.60773e+02	2.43329e+03	1.17966e+03	1.85586e+00	0.00000e+00	0.00000e+00	4.06299e+00	0.00000e+00	1.38818e+00	0.00000e+00	2.07545e+00
2.02394e+02	2.60815e+02	2.43101e+03	1.18075e+03	1.86190e+00	0.00000e+00	0.00000e+00	4.09327e+00	0.00000e+00	1.38852e+00	0.00000e+00	2.08174e+00
2.06144e+02	2.60858e+02	2.42872e+03	1.18182e+03	1.86791e+00	0.00000e+00	0.00000e+00	4.12349e+00	0.00000e+00	1.38887e+00	0.00000e+00	2.08804e+00
